equipment;device;operation;reqsize;cache;repetition;measurement;freq0;freq1;freq2;freq3;freq4;freq5;freq6;freq7
pc;ssd2;write;32;0;2;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;44;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;51;2000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;32;0;2;52;3000;3000;2000;3000;3000;3000;2000;3000
pc;ssd2;write;32;0;2;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;55;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;56;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;57;3000;2000;2000;2000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;58;2000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;59;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;write;32;0;2;60;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;read;32;0;2;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;1;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;read;32;0;2;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;6;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;7;3000;3000;2000;3000;3000;3000;3000;2000
pc;ssd2;read;32;0;2;8;3000;3000;2000;3000;2000;3000;3000;2000
pc;ssd2;read;32;0;2;9;3000;2000;2000;2000;2000;3000;3000;3000
pc;ssd2;read;32;0;2;10;3000;3000;3000;3000;2000;3000;3000;2000
pc;ssd2;read;32;0;2;11;2000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;read;32;0;2;12;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;read;32;0;2;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;14;3000;3000;3000;3000;3000;3000;3000;4000
pc;ssd2;read;32;0;2;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;19;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;26;2000;2000;2000;3000;2000;3000;2000;2000
pc;ssd2;read;32;0;2;27;3000;3000;2000;2000;3000;2000;3000;3000
pc;ssd2;read;32;0;2;28;3000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;30;3000;3000;1000;2000;1000;3000;1000;3000
pc;ssd2;read;32;0;2;31;3000;3000;3000;3000;3000;2000;3000;1000
pc;ssd2;read;32;0;2;32;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;read;32;0;2;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;36;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;37;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;32;0;2;38;2000;3000;3000;2000;2000;3000;3000;3000
pc;ssd2;read;32;0;2;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;44;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;50;3000;3000;2000;2000;2000;3000;3000;3000
pc;ssd2;read;32;0;2;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;55;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;56;3000;3000;2000;3000;3000;2000;3000;2000
pc;ssd2;read;32;0;2;57;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;58;3000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;2;59;3000;3000;1000;3000;2000;1000;2000;1000
pc;ssd2;read;32;0;2;60;3000;3000;3000;3000;1000;3000;2000;3000
pc;ssd2;read;32;0;2;61;2000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;2;3000;2000;2000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;7;3;3000;3000;3000;2000;3000;2000;3000;3000
pc;ssd2;write;32;0;7;4;2000;2000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;7;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;8;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;7;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;10;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;11;1000;3000;3000;2000;3000;3000;3000;1000
pc;ssd2;write;32;0;7;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;15;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;18;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;19;3000;3000;3000;2000;3000;3000;3000;2000
pc;ssd2;write;32;0;7;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;23;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;7;24;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;26;2000;2000;2000;3000;3000;2000;3000;2000
pc;ssd2;write;32;0;7;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;29;3000;3000;2000;2000;3000;3000;3000;2000
pc;ssd2;write;32;0;7;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;31;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;7;32;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;7;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;36;3000;1000;2000;2000;3000;3000;1000;3000
pc;ssd2;write;32;0;7;37;3000;3000;3000;3000;2000;1000;3000;3000
pc;ssd2;write;32;0;7;38;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;39;3000;2000;2000;2000;2000;3000;3000;3000
pc;ssd2;write;32;0;7;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;41;3000;2000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;42;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;32;0;7;43;3000;2000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;32;0;7;44;1000;1000;2000;3000;3000;2000;1000;1000
pc;ssd2;write;32;0;7;45;2000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;47;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;50;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;55;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;56;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;57;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;58;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;59;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;7;60;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;0;2000;3000;3000;3000;2000;3000;3000;2000
pc;ssd2;read;32;0;7;1;3000;3000;2000;3000;3000;3000;3000;2000
pc;ssd2;read;32;0;7;2;2000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;read;32;0;7;3;3000;3000;2000;2000;3000;2000;3000;2000
pc;ssd2;read;32;0;7;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;6;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;7;3000;2000;3000;2000;3000;2000;3000;2000
pc;ssd2;read;32;0;7;8;3000;2000;3000;2000;3000;3000;2000;3000
pc;ssd2;read;32;0;7;9;2000;2000;2000;2000;2000;3000;2000;4000
pc;ssd2;read;32;0;7;10;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;32;0;7;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;13;2000;2000;2000;3000;3000;3000;2000;3000
pc;ssd2;read;32;0;7;14;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;32;0;7;15;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;16;3000;2000;4000;3000;3000;3000;2000;3000
pc;ssd2;read;32;0;7;17;3000;2000;3000;3000;3000;2000;3000;4000
pc;ssd2;read;32;0;7;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;20;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;22;3000;2000;3000;2000;3000;3000;2000;3000
pc;ssd2;read;32;0;7;23;1000;3000;1000;2000;3000;2000;3000;2000
pc;ssd2;read;32;0;7;24;2000;2000;3000;3000;3000;3000;3000;2000
pc;ssd2;read;32;0;7;25;3000;2000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;27;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;28;3000;3000;2000;2000;3000;3000;2000;3000
pc;ssd2;read;32;0;7;29;2000;3000;2000;3000;3000;2000;3000;3000
pc;ssd2;read;32;0;7;30;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;32;3000;3000;2000;2000;2000;3000;2000;3000
pc;ssd2;read;32;0;7;33;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;read;32;0;7;34;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;32;0;7;35;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;read;32;0;7;36;3000;2000;1000;2000;3000;3000;2000;3000
pc;ssd2;read;32;0;7;37;2000;2000;2000;2000;2000;2000;2000;2000
pc;ssd2;read;32;0;7;38;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;32;0;7;39;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;41;3000;3000;1000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;43;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;44;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;46;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;47;3000;3000;3000;3000;2000;2000;3000;2000
pc;ssd2;read;32;0;7;48;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;read;32;0;7;49;3000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;53;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;54;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;55;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;7;56;3000;3000;1000;3000;3000;2000;3000;1000
pc;ssd2;read;32;0;7;57;874;1000;898;1000;2000;1000;1000;1000
pc;ssd2;read;32;0;7;58;1000;1000;898;1000;1000;1000;1000;935
pc;ssd2;read;32;0;7;59;1000;1000;802;916;1000;915;1000;1000
pc;ssd2;read;32;0;7;60;1000;2000;1000;1000;1000;1000;2000;1000
pc;ssd2;write;4096;0;7;0;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;3;3000;3000;2000;2000;2000;3000;3000;3000
pc;ssd2;write;4096;0;7;4;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;5;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;7;3000;3000;3000;3000;3000;2000;2000;3000
pc;ssd2;write;4096;0;7;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;9;3000;3000;3000;3000;1000;3000;3000;3000
pc;ssd2;write;4096;0;7;10;3000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;12;3000;1000;3000;3000;1000;3000;2000;3000
pc;ssd2;write;4096;0;7;13;3000;1000;3000;3000;3000;3000;2000;2000
pc;ssd2;write;4096;0;7;14;3000;3000;3000;2000;3000;3000;2000;2000
pc;ssd2;write;4096;0;7;15;3000;2000;3000;3000;2000;3000;3000;2000
pc;ssd2;write;4096;0;7;16;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;4096;0;7;17;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;7;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;23;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;24;3000;3000;2000;3000;1000;3000;1000;3000
pc;ssd2;write;4096;0;7;25;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;7;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;28;3000;3000;3000;1000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;29;2000;2000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;32;2000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;7;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;34;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;36;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;7;37;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;7;38;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;41;2000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;43;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;44;2000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;45;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;48;3000;3000;2000;2000;2000;3000;3000;3000
pc;ssd2;write;4096;0;7;49;2000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;7;50;3000;3000;3000;3000;2000;3000;3000;2000
pc;ssd2;write;4096;0;7;51;3000;3000;2000;2000;3000;2000;3000;2000
pc;ssd2;write;4096;0;7;52;3000;3000;2000;2000;2000;3000;3000;2000
pc;ssd2;write;4096;0;7;53;3000;3000;3000;2000;3000;3000;2000;3000
pc;ssd2;write;4096;0;7;54;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;55;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;56;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;57;3000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;58;2000;2000;2000;2000;2000;2000;3000;3000
pc;ssd2;write;4096;0;7;59;3000;2000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;4096;0;7;60;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;7;61;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;1;3000;2000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;3;3000;2000;3000;3000;3000;3000;3000;2000
pc;ssd2;read;4096;0;7;4;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;5;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;4096;0;7;6;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;7;3000;2000;3000;3000;3000;3000;2000;2000
pc;ssd2;read;4096;0;7;8;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;4096;0;7;9;2000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;4096;0;7;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;11;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;16;3000;3000;2000;3000;2000;3000;2000;3000
pc;ssd2;read;4096;0;7;17;3000;3000;2000;3000;3000;2000;3000;3000
pc;ssd2;read;4096;0;7;18;3000;2000;2000;2000;3000;3000;3000;2000
pc;ssd2;read;4096;0;7;19;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;read;4096;0;7;20;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;21;3000;2000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;22;2000;2000;2000;2000;3000;3000;3000;2000
pc;ssd2;read;4096;0;7;23;1000;945;1000;1000;1000;2000;2000;1000
pc;ssd2;read;4096;0;7;24;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;4096;0;7;25;3000;2000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;26;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;28;3000;3000;4000;4000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;31;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;32;2000;2000;2000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;7;33;2000;1000;2000;2000;2000;2000;2000;2000
pc;ssd2;read;4096;0;7;34;3000;3000;3000;3000;2000;3000;2000;3000
pc;ssd2;write;32;0;8;0;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;8;1;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;8;2;2000;2000;2000;3000;3000;3000;2000;2000
pc;ssd2;write;32;0;8;3;2000;2000;3000;3000;3000;2000;2000;2000
pc;ssd2;write;32;0;8;4;801;1000;2000;2000;2000;2000;1000;2000
pc;ssd2;write;32;0;8;5;3000;3000;2000;3000;2000;1000;2000;2000
pc;ssd2;write;32;0;8;6;3000;3000;3000;2000;2000;3000;3000;2000
pc;ssd2;write;32;0;8;7;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;8;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;10;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;32;0;8;11;3000;3000;1000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;12;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;14;3000;2000;1000;1000;3000;3000;1000;3000
pc;ssd2;write;32;0;8;15;3000;2000;3000;1000;2000;2000;3000;3000
pc;ssd2;write;32;0;8;16;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;write;32;0;8;17;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;18;3000;2000;2000;3000;3000;3000;2000;3000
pc;ssd2;write;32;0;8;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;24;3000;2000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;32;0;8;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;8;29;3000;2000;3000;2000;3000;3000;3000;3000
