equipment;device;operation;reqsize;cache;repetition;measurement;freq0;freq1;freq2;freq3;freq4;freq5;freq6;freq7
pc;hdd1;read;4096;0;7;59;900;1000;900;1000;803;1000;1000;1000
pc;hdd1;read;4096;0;7;60;842;1000;1000;1000;1000;1000;1000;1000
pc;hdd1;read;4096;0;7;61;891;939;1000;917;810;1000;943;1000
pc;hdd1;write;32;0;5;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;16;3000;3000;2000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;26;3000;2000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;28;3000;3000;3000;2000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;38;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;44;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;55;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;5;56;1000;1000;935;3000;1000;3000;2000;3000
pc;hdd1;write;32;0;5;57;1000;860;1000;800;1000;1000;1000;1000
pc;hdd1;write;32;0;5;58;1000;1000;1000;1000;1000;1000;1000;1000
pc;hdd1;write;32;0;5;59;1000;1000;1000;1000;2000;1000;1000;1000
pc;hdd1;write;32;0;5;60;1000;1000;1000;1000;2000;1000;1000;1000
pc;hdd1;read;32;0;5;0;3000;3000;2000;1000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;38;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;44;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;54;4000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;5;55;3000;2000;3000;2000;2000;2000;2000;2000
pc;hdd1;read;32;0;5;56;2000;3000;3000;2000;2000;3000;2000;3000
pc;hdd1;read;32;0;5;57;2000;2000;2000;1000;2000;1000;2000;1000
pc;hdd1;read;32;0;5;58;2000;2000;2000;2000;3000;3000;2000;3000
pc;hdd1;read;32;0;5;59;1000;1000;1000;1000;1000;2000;2000;3000
pc;hdd1;read;32;0;5;60;1000;2000;2000;2000;2000;2000;2000;1000
pc;hdd1;write;32;0;3;0;3000;3000;2000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;10;3000;3000;3000;3000;3000;3000;3000;1000
pc;hdd1;write;32;0;3;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;38;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;41;3000;3000;3000;2000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;43;1000;3000;1000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;44;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;45;3000;3000;3000;1000;3000;3000;3000;2000
pc;hdd1;write;32;0;3;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;50;3000;2000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;52;3000;3000;2000;2000;3000;2000;2000;3000
pc;hdd1;write;32;0;3;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;55;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;56;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;3;57;3000;3000;3000;1000;3000;3000;3000;1000
pc;hdd1;write;32;0;3;58;2000;2000;2000;2000;862;3000;1000;2000
pc;hdd1;write;32;0;3;59;858;900;1000;1000;996;3000;855;2000
pc;hdd1;write;32;0;3;60;1000;1000;1000;1000;1000;930;1000;2000
pc;hdd1;write;32;0;3;61;1000;1000;1000;1000;1000;2000;3000;1000
pc;hdd1;read;32;0;3;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;12;3000;3000;3000;3000;2000;2000;3000;3000
pc;hdd1;read;32;0;3;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;17;3000;3000;3000;3000;3000;2000;3000;3000
pc;hdd1;read;32;0;3;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;38;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;44;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;55;3000;2000;2000;2000;3000;3000;3000;3000
pc;hdd1;read;32;0;3;56;1000;1000;978;846;996;1000;1000;2000
pc;hdd1;read;32;0;3;57;945;1000;800;1000;1000;810;1000;939
pc;hdd1;read;32;0;3;58;2000;1000;2000;1000;1000;1000;1000;1000
pc;hdd1;read;32;0;3;59;1000;1000;1000;2000;2000;2000;1000;1000
pc;hdd1;read;32;0;3;60;947;1000;1000;1000;897;1000;1000;2000
pc;hdd1;write;32;0;2;0;2000;3000;3000;3000;3000;3000;3000;2000
pc;hdd1;write;32;0;2;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;4;3000;2000;3000;2000;2000;3000;2000;3000
pc;hdd1;write;32;0;2;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;9;3000;2000;4000;3000;2000;2000;2000;3000
pc;hdd1;write;32;0;2;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;16;3000;1000;3000;3000;1000;3000;1000;1000
pc;hdd1;write;32;0;2;17;3000;3000;3000;3000;3000;3000;3000;2000
pc;hdd1;write;32;0;2;18;3000;3000;3000;2000;3000;3000;3000;2000
pc;hdd1;write;32;0;2;19;2000;1000;1000;1000;1000;2000;1000;3000
pc;hdd1;write;32;0;2;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;21;3000;3000;3000;3000;3000;3000;3000;2000
pc;hdd1;write;32;0;2;22;3000;3000;3000;3000;3000;3000;3000;2000
pc;hdd1;write;32;0;2;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;24;3000;3000;3000;2000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;29;2000;2000;1000;3000;1000;3000;2000;3000
pc;hdd1;write;32;0;2;30;3000;3000;3000;3000;3000;2000;3000;3000
pc;hdd1;write;32;0;2;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;34;3000;3000;3000;2000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;38;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;39;1000;1000;1000;3000;874;3000;1000;1000
pc;hdd1;write;32;0;2;40;3000;3000;3000;3000;3000;3000;3000;2000
pc;hdd1;write;32;0;2;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;44;3000;3000;3000;3000;2000;3000;3000;3000
pc;hdd1;write;32;0;2;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;49;3000;3000;3000;2000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;50;3000;3000;3000;2000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;54;3000;3000;2000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;2;55;2000;3000;3000;2000;1000;1000;3000;3000
pc;hdd1;write;32;0;2;56;2000;3000;2000;3000;2000;2000;3000;3000
pc;hdd1;write;32;0;2;57;2000;2000;3000;3000;2000;2000;3000;3000
pc;hdd1;write;32;0;2;58;3000;3000;3000;3000;2000;2000;3000;3000
pc;hdd1;write;32;0;2;59;1000;1000;1000;1000;898;1000;3000;1000
pc;hdd1;write;32;0;2;60;2000;1000;2000;2000;2000;3000;2000;2000
pc;hdd1;write;32;0;2;61;3000;3000;2000;3000;2000;3000;2000;3000
pc;hdd1;read;32;0;2;0;3000;3000;3000;3000;3000;3000;3000;2000
pc;hdd1;read;32;0;2;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;10;2000;2000;1000;2000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;2;21;3000;3000;3000;3000;3000;3000;3000;3000
