equipment;device;operation;reqsize;cache;repetition;measurement;rms1;rms2
PC;SSD2;write;32;0;2;65;220.9;0.2269
PC;SSD2;write;32;0;2;66;221.1;0.1825
PC;SSD2;write;32;0;2;67;221.0;0.2599
PC;SSD2;write;32;0;2;68;221.0;0.2459
PC;SSD2;write;32;0;2;69;221.2;0.1927
PC;SSD2;write;32;0;2;70;221.1;0.247
PC;SSD2;write;32;0;2;71;221.0;0.2411
PC;SSD2;write;32;0;2;72;221.3;0.2473
PC;SSD2;write;32;0;2;73;221.2;0.2539
PC;SSD2;write;32;0;2;74;221.3;0.184
PC;SSD2;write;32;0;2;75;221.1;0.2482
PC;SSD2;write;32;0;2;76;221.1;0.2573
PC;SSD2;write;32;0;2;77;221.0;0.2498
PC;SSD2;write;32;0;2;78;221.3;0.2249
PC;SSD2;write;32;0;2;79;221.0;0.1899
PC;SSD2;write;32;0;2;80;221.2;0.2462
PC;SSD2;write;32;0;2;81;221.1;0.2577
PC;SSD2;write;32;0;2;82;221.2;0.2591
PC;SSD2;write;32;0;2;83;221.2;0.2496
PC;SSD2;write;32;0;2;84;221.2;0.2133
PC;SSD2;write;32;0;2;85;221.2;0.2486
PC;SSD2;write;32;0;2;86;220.9;0.2311
PC;SSD2;write;32;0;2;87;221.2;0.2505
PC;SSD2;write;32;0;2;88;221.0;0.2912
PC;SSD2;write;32;0;2;89;221.3;0.2042
PC;SSD2;write;32;0;2;90;221.1;0.2439
PC;SSD2;write;32;0;2;91;221.0;0.2318
PC;SSD2;write;32;0;2;92;221.1;0.2462
PC;SSD2;write;32;0;2;93;221.2;0.2487
PC;SSD2;write;32;0;2;94;221.4;0.2483
PC;SSD2;write;32;0;2;95;220.9;0.2485
PC;SSD2;write;32;0;2;96;220.9;0.2583
PC;SSD2;write;32;0;2;97;221.2;0.2375
PC;SSD2;write;32;0;2;98;221.1;0.2689
PC;SSD2;write;32;0;2;99;221.0;0.2513
PC;SSD2;write;32;0;2;100;221.2;0.2485
PC;SSD2;write;32;0;2;101;220.9;0.1882
PC;SSD2;write;32;0;2;102;221.2;0.2469
PC;SSD2;write;32;0;2;103;221.0;0.2484
PC;SSD2;write;32;0;2;104;221.1;0.2487
PC;SSD2;write;32;0;2;105;221.3;0.2484
PC;SSD2;write;32;0;2;106;221.0;0.2566
PC;SSD2;write;32;0;2;107;221.4;0.2476
PC;SSD2;write;32;0;2;108;221.2;0.2463
PC;SSD2;write;32;0;2;109;220.9;0.2488
PC;SSD2;write;32;0;2;110;221.5;0.2472
PC;SSD2;write;32;0;2;111;221.2;0.1904
PC;SSD2;write;32;0;2;112;221.1;0.2897
PC;SSD2;write;32;0;2;113;221.1;0.2469
PC;SSD2;write;32;0;2;114;221.0;0.2388
PC;SSD2;write;32;0;2;115;221.1;0.2468
PC;SSD2;write;32;0;2;116;220.9;0.2012
PC;SSD2;write;32;0;2;117;221.2;0.2129
PC;SSD2;write;32;0;2;118;221.1;0.2455
PC;SSD2;write;32;0;2;119;221.1;0.2425
PC;SSD2;read;32;0;2;0;221.0;0.1738
PC;SSD2;read;32;0;2;1;221.5;0.1744
PC;SSD2;read;32;0;2;2;221.4;0.1738
PC;SSD2;read;32;0;2;3;221.2;0.1745
PC;SSD2;read;32;0;2;4;221.1;0.1691
PC;SSD2;read;32;0;2;5;221.3;0.2257
PC;SSD2;read;32;0;2;6;221.1;0.226
PC;SSD2;read;32;0;2;7;221.2;0.2275
PC;SSD2;read;32;0;2;8;221.4;0.2269
PC;SSD2;read;32;0;2;9;221.4;0.2257
PC;SSD2;read;32;0;2;10;221.3;0.2263
PC;SSD2;read;32;0;2;11;221.3;0.2265
PC;SSD2;read;32;0;2;12;221.0;0.2261
PC;SSD2;read;32;0;2;13;221.0;0.2264
PC;SSD2;read;32;0;2;14;221.3;0.2258
PC;SSD2;read;32;0;2;15;221.1;0.2229
PC;SSD2;read;32;0;2;16;221.3;0.2264
PC;SSD2;read;32;0;2;17;221.3;0.2211
PC;SSD2;read;32;0;2;18;221.3;0.2265
PC;SSD2;read;32;0;2;19;221.4;0.2034
PC;SSD2;read;32;0;2;20;221.3;0.2275
PC;SSD2;read;32;0;2;21;221.3;0.2284
PC;SSD2;read;32;0;2;22;221.2;0.2268
PC;SSD2;read;32;0;2;23;221.2;0.2093
PC;SSD2;read;32;0;2;24;221.2;0.2275
PC;SSD2;read;32;0;2;25;221.3;0.2265
PC;SSD2;read;32;0;2;26;221.2;0.2269
PC;SSD2;read;32;0;2;27;221.1;0.2261
PC;SSD2;read;32;0;2;28;221.3;0.2266
PC;SSD2;read;32;0;2;29;221.0;0.2073
PC;SSD2;read;32;0;2;30;221.2;0.2271
PC;SSD2;read;32;0;2;31;221.3;0.2094
PC;SSD2;read;32;0;2;32;221.3;0.2189
PC;SSD2;read;32;0;2;33;221.0;0.2287
PC;SSD2;read;32;0;2;34;221.2;0.2267
PC;SSD2;read;32;0;2;35;221.5;0.2038
PC;SSD2;read;32;0;2;36;221.1;0.2272
PC;SSD2;read;32;0;2;37;221.0;0.2265
PC;SSD2;read;32;0;2;38;221.2;0.2275
PC;SSD2;read;32;0;2;39;221.2;0.2264
PC;SSD2;read;32;0;2;40;221.6;0.2117
PC;SSD2;read;32;0;2;41;221.0;0.2271
PC;SSD2;read;32;0;2;42;221.2;0.2431
PC;SSD2;read;32;0;2;43;221.2;0.2266
PC;SSD2;read;32;0;2;44;221.3;0.2264
PC;SSD2;read;32;0;2;45;221.0;0.2267
PC;SSD2;read;32;0;2;46;221.0;0.2272
PC;SSD2;read;32;0;2;47;221.0;0.2267
PC;SSD2;read;32;0;2;48;221.1;0.2267
PC;SSD2;read;32;0;2;49;221.1;0.2276
PC;SSD2;read;32;0;2;50;221.3;0.2268
PC;SSD2;read;32;0;2;51;220.7;0.2274
PC;SSD2;read;32;0;2;52;221.1;0.2273
PC;SSD2;read;32;0;2;53;221.2;0.2263
PC;SSD2;read;32;0;2;54;221.2;0.2268
PC;SSD2;read;32;0;2;55;221.0;0.2258
PC;SSD2;read;32;0;2;56;221.1;0.2268
PC;SSD2;read;32;0;2;57;221.0;0.2272
PC;SSD2;read;32;0;2;58;221.0;0.2274
PC;SSD2;read;32;0;2;59;220.9;0.2276
PC;SSD2;read;32;0;2;60;221.1;0.2261
PC;SSD2;read;32;0;2;61;220.9;0.226
PC;SSD2;read;32;0;2;62;221.0;0.2268
PC;SSD2;read;32;0;2;63;220.9;0.2375
PC;SSD2;read;32;0;2;64;220.9;0.2017
PC;SSD2;read;32;0;2;65;221.0;0.2257
PC;SSD2;read;32;0;2;66;220.8;0.227
PC;SSD2;read;32;0;2;67;221.0;0.215
PC;SSD2;read;32;0;2;68;220.7;0.2276
PC;SSD2;read;32;0;2;69;220.9;0.2259
PC;SSD2;read;32;0;2;70;221.2;0.2274
PC;SSD2;read;32;0;2;71;220.8;0.2261
PC;SSD2;read;32;0;2;72;220.9;0.227
PC;SSD2;read;32;0;2;73;221.0;0.2154
PC;SSD2;read;32;0;2;74;221.0;0.2261
PC;SSD2;read;32;0;2;75;221.5;0.2273
PC;SSD2;read;32;0;2;76;220.9;0.2271
PC;SSD2;read;32;0;2;77;221.0;0.2267
PC;SSD2;read;32;0;2;78;221.0;0.2263
PC;SSD2;read;32;0;2;79;221.0;0.2261
PC;SSD2;read;32;0;2;80;220.9;0.2269
PC;SSD2;read;32;0;2;81;221.0;0.2274
PC;SSD2;read;32;0;2;82;221.1;0.2271
PC;SSD2;read;32;0;2;83;221.2;0.2267
PC;SSD2;read;32;0;2;84;221.1;0.227
PC;SSD2;read;32;0;2;85;221.0;0.2258
PC;SSD2;read;32;0;2;86;221.3;0.2274
PC;SSD2;read;32;0;2;87;220.9;0.2263
PC;SSD2;read;32;0;2;88;221.2;0.2218
PC;SSD2;read;32;0;2;89;221.1;0.2088
PC;SSD2;read;32;0;2;90;220.9;0.2272
PC;SSD2;read;32;0;2;91;221.0;0.2273
PC;SSD2;read;32;0;2;92;220.9;0.2269
PC;SSD2;read;32;0;2;93;221.1;0.2262
PC;SSD2;read;32;0;2;94;221.1;0.2267
PC;SSD2;read;32;0;2;95;221.0;0.2264
PC;SSD2;read;32;0;2;96;221.3;0.227
PC;SSD2;read;32;0;2;97;221.0;0.2264
PC;SSD2;read;32;0;2;98;221.3;0.227
PC;SSD2;read;32;0;2;99;221.0;0.2269
PC;SSD2;read;32;0;2;100;220.9;0.2278
PC;SSD2;read;32;0;2;101;221.0;0.227
PC;SSD2;read;32;0;2;102;221.4;0.2266
PC;SSD2;read;32;0;2;103;221.1;0.2266
PC;SSD2;read;32;0;2;104;221.2;0.2427
PC;SSD2;read;32;0;2;105;221.1;0.2278
PC;SSD2;read;32;0;2;106;221.2;0.2271
PC;SSD2;read;32;0;2;107;221.0;0.227
PC;SSD2;read;32;0;2;108;220.9;0.227
PC;SSD2;read;32;0;2;109;221.1;0.2265
PC;SSD2;read;32;0;2;110;221.0;0.2268
PC;SSD2;read;32;0;2;111;221.3;0.228
PC;SSD2;read;32;0;2;112;221.3;0.2281
PC;SSD2;read;32;0;2;113;221.2;0.2264
PC;SSD2;read;32;0;2;114;221.1;0.2264
PC;SSD2;read;32;0;2;115;220.8;0.2263
PC;SSD2;read;32;0;2;116;221.3;0.2273
PC;SSD2;read;32;0;2;117;220.9;0.227
PC;SSD2;read;32;0;2;118;220.9;0.226
PC;SSD2;read;32;0;2;119;221.2;0.2244
PC;SSD2;read;32;0;2;120;221.1;0.2274
PC;SSD2;read;32;0;2;121;221.0;0.2258
PC;SSD2;write;32;0;7;0;221.1;0.1909
PC;SSD2;write;32;0;7;1;221.3;0.1745
PC;SSD2;write;32;0;7;2;221.8;0.1737
PC;SSD2;write;32;0;7;3;221.3;0.252
PC;SSD2;write;32;0;7;4;221.2;0.2462
PC;SSD2;write;32;0;7;5;221.1;0.2267
PC;SSD2;write;32;0;7;6;221.3;0.2467
PC;SSD2;write;32;0;7;7;221.5;0.2472
PC;SSD2;write;32;0;7;8;221.4;0.2683
PC;SSD2;write;32;0;7;9;221.1;0.1868
PC;SSD2;write;32;0;7;10;221.5;0.2462
PC;SSD2;write;32;0;7;11;221.4;0.2248
PC;SSD2;write;32;0;7;12;221.4;0.2454
PC;SSD2;write;32;0;7;13;221.3;0.2461
PC;SSD2;write;32;0;7;14;221.5;0.1893
PC;SSD2;write;32;0;7;15;221.5;0.2474
PC;SSD2;write;32;0;7;16;221.4;0.2466
PC;SSD2;write;32;0;7;17;221.5;0.2106
PC;SSD2;write;32;0;7;18;221.3;0.2462
PC;SSD2;write;32;0;7;19;221.3;0.23
PC;SSD2;write;32;0;7;20;221.3;0.2449
PC;SSD2;write;32;0;7;21;221.1;0.194
PC;SSD2;write;32;0;7;22;221.4;0.2459
PC;SSD2;write;32;0;7;23;221.2;0.2472
PC;SSD2;write;32;0;7;24;221.4;0.2127
PC;SSD2;write;32;0;7;25;221.2;0.2476
PC;SSD2;write;32;0;7;26;221.4;0.2311
PC;SSD2;write;32;0;7;27;221.3;0.2425
PC;SSD2;write;32;0;7;28;221.1;0.2591
PC;SSD2;write;32;0;7;29;221.3;0.2474
PC;SSD2;write;32;0;7;30;221.4;0.2462
PC;SSD2;write;32;0;7;31;221.2;0.1815
PC;SSD2;write;32;0;7;32;221.6;0.2469
PC;SSD2;write;32;0;7;33;221.3;0.2448
PC;SSD2;write;32;0;7;34;221.1;0.2512
PC;SSD2;write;32;0;7;35;221.3;0.2094
PC;SSD2;write;32;0;7;36;221.4;0.1991
PC;SSD2;write;32;0;7;37;221.1;0.2465
PC;SSD2;write;32;0;7;38;221.0;0.2452
PC;SSD2;write;32;0;7;39;221.2;0.2482
PC;SSD2;write;32;0;7;40;221.1;0.2465
PC;SSD2;write;32;0;7;41;221.2;0.1928
PC;SSD2;write;32;0;7;42;221.0;0.2472
PC;SSD2;write;32;0;7;43;221.2;0.2471
PC;SSD2;write;32;0;7;44;221.4;0.2474
PC;SSD2;write;32;0;7;45;221.3;0.2464
PC;SSD2;write;32;0;7;46;221.1;0.1834
PC;SSD2;write;32;0;7;47;221.2;0.2463
PC;SSD2;write;32;0;7;48;221.3;0.2471
PC;SSD2;write;32;0;7;49;221.1;0.2521
PC;SSD2;write;32;0;7;50;220.8;0.246
PC;SSD2;write;32;0;7;51;221.0;0.2337
PC;SSD2;write;32;0;7;52;220.9;0.2466
PC;SSD2;write;32;0;7;53;220.9;0.254
PC;SSD2;write;32;0;7;54;220.8;0.2781
PC;SSD2;write;32;0;7;55;220.9;0.2461
PC;SSD2;write;32;0;7;56;221.1;0.1825
PC;SSD2;write;32;0;7;57;221.1;0.2465
PC;SSD2;write;32;0;7;58;221.2;0.2456
PC;SSD2;write;32;0;7;59;221.0;0.2493
PC;SSD2;write;32;0;7;60;221.0;0.2459
PC;SSD2;write;32;0;7;61;220.6;0.2324
PC;SSD2;write;32;0;7;62;221.2;0.2471
PC;SSD2;write;32;0;7;63;220.9;0.247
PC;SSD2;write;32;0;7;64;220.9;0.2485
PC;SSD2;write;32;0;7;65;220.9;0.2457
PC;SSD2;write;32;0;7;66;220.7;0.2217
PC;SSD2;write;32;0;7;67;221.2;0.2482
PC;SSD2;write;32;0;7;68;220.8;0.2473
PC;SSD2;write;32;0;7;69;220.8;0.2497
PC;SSD2;write;32;0;7;70;220.9;0.2467
PC;SSD2;write;32;0;7;71;221.1;0.1839
PC;SSD2;write;32;0;7;72;220.9;0.2469
PC;SSD2;write;32;0;7;73;221.0;0.2476
PC;SSD2;write;32;0;7;74;221.0;0.2487
PC;SSD2;write;32;0;7;75;221.0;0.2466
PC;SSD2;write;32;0;7;76;220.9;0.2339
PC;SSD2;write;32;0;7;77;221.2;0.2328
PC;SSD2;write;32;0;7;78;221.1;0.2466
PC;SSD2;write;32;0;7;79;220.5;0.2453
PC;SSD2;write;32;0;7;80;220.9;0.2472
PC;SSD2;write;32;0;7;81;220.9;0.1845
PC;SSD2;write;32;0;7;82;220.9;0.2473
PC;SSD2;write;32;0;7;83;220.6;0.2408
PC;SSD2;write;32;0;7;84;220.7;0.2479
PC;SSD2;write;32;0;7;85;221.1;0.2473
PC;SSD2;write;32;0;7;86;221.3;0.1866
PC;SSD2;write;32;0;7;87;220.8;0.2484
PC;SSD2;write;32;0;7;88;221.0;0.2413
PC;SSD2;write;32;0;7;89;220.7;0.2391
PC;SSD2;write;32;0;7;90;221.2;0.2476
PC;SSD2;write;32;0;7;91;220.9;0.1856
PC;SSD2;write;32;0;7;92;221.0;0.2466
PC;SSD2;write;32;0;7;93;220.9;0.2458
PC;SSD2;write;32;0;7;94;221.0;0.2484
PC;SSD2;write;32;0;7;95;221.1;0.2714
PC;SSD2;write;32;0;7;96;221.1;0.2252
PC;SSD2;write;32;0;7;97;220.8;0.2476
PC;SSD2;write;32;0;7;98;221.0;0.2299
PC;SSD2;write;32;0;7;99;220.9;0.2242
PC;SSD2;write;32;0;7;100;221.0;0.2476
PC;SSD2;write;32;0;7;101;221.1;0.2101
PC;SSD2;write;32;0;7;102;221.0;0.247
PC;SSD2;write;32;0;7;103;220.9;0.1806
PC;SSD2;write;32;0;7;104;221.1;0.2481
PC;SSD2;write;32;0;7;105;221.2;0.2464
PC;SSD2;write;32;0;7;106;220.9;0.2509
PC;SSD2;write;32;0;7;107;221.1;0.2474
PC;SSD2;write;32;0;7;108;221.1;0.184
PC;SSD2;write;32;0;7;109;220.7;0.2568
PC;SSD2;write;32;0;7;110;221.1;0.2476
PC;SSD2;write;32;0;7;111;221.3;0.249
PC;SSD2;write;32;0;7;112;221.0;0.2457
PC;SSD2;write;32;0;7;113;221.2;0.187
PC;SSD2;write;32;0;7;114;221.3;0.2563
PC;SSD2;write;32;0;7;115;220.7;0.2461
PC;SSD2;write;32;0;7;116;221.2;0.2508
PC;SSD2;write;32;0;7;117;221.2;0.2442
PC;SSD2;write;32;0;7;118;221.1;0.1918
PC;SSD2;write;32;0;7;119;221.3;0.247
PC;SSD2;read;32;0;7;0;221.2;0.175
PC;SSD2;read;32;0;7;1;220.7;0.1763
PC;SSD2;read;32;0;7;2;220.7;0.1759
PC;SSD2;read;32;0;7;3;220.9;0.2752
PC;SSD2;read;32;0;7;4;220.9;0.2295
PC;SSD2;read;32;0;7;5;220.7;0.2044
PC;SSD2;read;32;0;7;6;221.0;0.2262
PC;SSD2;read;32;0;7;7;220.9;0.2123
PC;SSD2;read;32;0;7;8;220.8;0.2271
PC;SSD2;read;32;0;7;9;221.0;0.2268
PC;SSD2;read;32;0;7;10;220.9;0.2262
PC;SSD2;read;32;0;7;11;221.0;0.2272
PC;SSD2;read;32;0;7;12;220.9;0.2264
PC;SSD2;read;32;0;7;13;221.0;0.2078
PC;SSD2;read;32;0;7;14;220.7;0.2266
PC;SSD2;read;32;0;7;15;221.0;0.2258
PC;SSD2;read;32;0;7;16;220.8;0.2274
PC;SSD2;read;32;0;7;17;221.0;0.2119
PC;SSD2;read;32;0;7;18;220.9;0.2281
PC;SSD2;read;32;0;7;19;220.8;0.2277
PC;SSD2;read;32;0;7;20;221.0;0.2268
PC;SSD2;read;32;0;7;21;221.0;0.2252
PC;SSD2;read;32;0;7;22;220.9;0.2266
PC;SSD2;read;32;0;7;23;221.2;0.2278
PC;SSD2;read;32;0;7;24;221.0;0.2265
PC;SSD2;read;32;0;7;25;221.0;0.2263
PC;SSD2;read;32;0;7;26;221.1;0.2254
PC;SSD2;read;32;0;7;27;220.6;0.2255
PC;SSD2;read;32;0;7;28;220.6;0.2268
PC;SSD2;read;32;0;7;29;220.6;0.226
PC;SSD2;read;32;0;7;30;220.6;0.2769
PC;SSD2;read;32;0;7;31;220.7;0.2243
PC;SSD2;read;32;0;7;32;220.9;0.2275
PC;SSD2;read;32;0;7;33;220.8;0.2269
PC;SSD2;read;32;0;7;34;220.9;0.2283
PC;SSD2;read;32;0;7;35;220.8;0.2036
PC;SSD2;read;32;0;7;36;220.6;0.2266
PC;SSD2;read;32;0;7;37;220.8;0.2275
PC;SSD2;read;32;0;7;38;220.7;0.2266
PC;SSD2;read;32;0;7;39;220.7;0.208
PC;SSD2;read;32;0;7;40;220.7;0.227
PC;SSD2;read;32;0;7;41;220.9;0.2177
PC;SSD2;read;32;0;7;42;220.6;0.2286
PC;SSD2;read;32;0;7;43;220.6;0.2153
PC;SSD2;read;32;0;7;44;220.9;0.2281
PC;SSD2;read;32;0;7;45;220.6;0.2276
PC;SSD2;read;32;0;7;46;220.7;0.2784
PC;SSD2;read;32;0;7;47;220.7;0.2245
PC;SSD2;read;32;0;7;48;220.5;0.2249
PC;SSD2;read;32;0;7;49;220.5;0.2278
PC;SSD2;read;32;0;7;50;220.7;0.2271
PC;SSD2;read;32;0;7;51;220.3;0.2146
PC;SSD2;read;32;0;7;52;220.5;0.2269
PC;SSD2;read;32;0;7;53;220.6;0.2136
PC;SSD2;read;32;0;7;54;220.7;0.2264
PC;SSD2;read;32;0;7;55;220.4;0.2217
PC;SSD2;read;32;0;7;56;220.4;0.2245
PC;SSD2;read;32;0;7;57;220.6;0.2277
PC;SSD2;read;32;0;7;58;220.7;0.2275
PC;SSD2;read;32;0;7;59;220.9;0.2276
PC;SSD2;read;32;0;7;60;220.7;0.2283
PC;SSD2;read;32;0;7;61;220.5;0.2267
PC;SSD2;read;32;0;7;62;221.0;0.2273
PC;SSD2;read;32;0;7;63;220.8;0.2271
PC;SSD2;read;32;0;7;64;220.7;0.2276
PC;SSD2;read;32;0;7;65;220.9;0.2271
PC;SSD2;read;32;0;7;66;220.9;0.228
PC;SSD2;read;32;0;7;67;220.5;0.2274
PC;SSD2;read;32;0;7;68;220.4;0.2279
PC;SSD2;read;32;0;7;69;220.9;0.2274
PC;SSD2;read;32;0;7;70;220.7;0.2291
PC;SSD2;read;32;0;7;71;220.8;0.2273
PC;SSD2;read;32;0;7;72;220.6;0.2263
PC;SSD2;read;32;0;7;73;220.6;0.2258
PC;SSD2;read;32;0;7;74;220.5;0.2262
PC;SSD2;read;32;0;7;75;220.8;0.2271
PC;SSD2;read;32;0;7;76;220.8;0.2268
PC;SSD2;read;32;0;7;77;220.5;0.227
PC;SSD2;read;32;0;7;78;220.6;0.2799
PC;SSD2;read;32;0;7;79;220.7;0.2243
PC;SSD2;read;32;0;7;80;220.9;0.2418
PC;SSD2;read;32;0;7;81;220.7;0.2277
PC;SSD2;read;32;0;7;82;220.7;0.2271
PC;SSD2;read;32;0;7;83;220.6;0.2242
PC;SSD2;read;32;0;7;84;220.7;0.2258
PC;SSD2;read;32;0;7;85;220.5;0.2273
PC;SSD2;read;32;0;7;86;220.7;0.2061
PC;SSD2;read;32;0;7;87;220.5;0.228
PC;SSD2;read;32;0;7;88;220.6;0.2285
PC;SSD2;read;32;0;7;89;220.6;0.2063
PC;SSD2;read;32;0;7;90;220.6;0.2274
PC;SSD2;read;32;0;7;91;220.7;0.224
PC;SSD2;read;32;0;7;92;220.7;0.2285
PC;SSD2;read;32;0;7;93;220.7;0.2245
PC;SSD2;read;32;0;7;94;220.7;0.2278
PC;SSD2;read;32;0;7;95;220.7;0.2265
PC;SSD2;read;32;0;7;96;220.8;0.2289
PC;SSD2;read;32;0;7;97;220.6;0.2277
PC;SSD2;read;32;0;7;98;220.5;0.2274
PC;SSD2;read;32;0;7;99;220.6;0.2267
PC;SSD2;read;32;0;7;100;220.3;0.2289
PC;SSD2;read;32;0;7;101;220.9;0.2231
PC;SSD2;read;32;0;7;102;220.4;0.229
PC;SSD2;read;32;0;7;103;220.3;0.2259
PC;SSD2;read;32;0;7;104;220.4;0.2208
PC;SSD2;read;32;0;7;105;220.5;0.223
PC;SSD2;read;32;0;7;106;220.4;0.2271
PC;SSD2;read;32;0;7;107;220.4;0.2098
PC;SSD2;read;32;0;7;108;220.4;0.2276
PC;SSD2;read;32;0;7;109;220.5;0.2264
PC;SSD2;read;32;0;7;110;220.3;0.2269
PC;SSD2;read;32;0;7;111;220.6;0.2278
PC;SSD2;read;32;0;7;112;220.4;0.2293
PC;SSD2;read;32;0;7;113;220.4;0.2273
PC;SSD2;read;32;0;7;114;220.5;0.228
PC;SSD2;read;32;0;7;115;220.4;0.2277
PC;SSD2;read;32;0;7;116;220.1;0.2279
PC;SSD2;read;32;0;7;117;220.5;0.2241
PC;SSD2;read;32;0;7;118;220.4;0.2294
PC;SSD2;read;32;0;7;119;220.4;0.227
PC;SSD2;write;4096;0;7;0;220.0;0.1744
PC;SSD2;write;4096;0;7;1;219.9;0.1747
PC;SSD2;write;4096;0;7;2;220.2;0.175
PC;SSD2;write;4096;0;7;3;220.2;0.174
PC;SSD2;write;4096;0;7;4;220.2;0.2646
PC;SSD2;write;4096;0;7;5;220.1;0.1895
PC;SSD2;write;4096;0;7;6;219.9;0.1899
PC;SSD2;write;4096;0;7;7;220.1;0.1921
PC;SSD2;write;4096;0;7;8;220.2;0.192
PC;SSD2;write;4096;0;7;9;219.8;0.1934
PC;SSD2;write;4096;0;7;10;220.0;0.1934
PC;SSD2;write;4096;0;7;11;220.0;0.1945
PC;SSD2;write;4096;0;7;12;220.2;0.1947
PC;SSD2;write;4096;0;7;13;219.9;0.1932
PC;SSD2;write;4096;0;7;14;220.1;0.1968
PC;SSD2;write;4096;0;7;15;219.9;0.1858
PC;SSD2;write;4096;0;7;16;220.0;0.1959
PC;SSD2;write;4096;0;7;17;219.9;0.1976
PC;SSD2;write;4096;0;7;18;219.9;0.1923
PC;SSD2;write;4096;0;7;19;219.9;0.1954
PC;SSD2;write;4096;0;7;20;220.1;0.1842
PC;SSD2;write;4096;0;7;21;220.2;0.1966
PC;SSD2;write;4096;0;7;22;219.9;0.1965
PC;SSD2;write;4096;0;7;23;220.1;0.1954
PC;SSD2;write;4096;0;7;24;220.0;0.1948
PC;SSD2;write;4096;0;7;25;220.2;0.1854
PC;SSD2;write;4096;0;7;26;220.3;0.1949
PC;SSD2;write;4096;0;7;27;219.9;0.1938
PC;SSD2;write;4096;0;7;28;220.0;0.1959
PC;SSD2;write;4096;0;7;29;220.0;0.1976
PC;SSD2;write;4096;0;7;30;220.3;0.1852
PC;SSD2;write;4096;0;7;31;220.0;0.1973
PC;SSD2;write;4096;0;7;32;219.9;0.1948
PC;SSD2;write;4096;0;7;33;219.9;0.1963
PC;SSD2;write;4096;0;7;34;220.2;0.1972
PC;SSD2;write;4096;0;7;35;219.8;0.1839
PC;SSD2;write;4096;0;7;36;220.1;0.1959
PC;SSD2;write;4096;0;7;37;220.0;0.1965
PC;SSD2;write;4096;0;7;38;219.9;0.1939
PC;SSD2;write;4096;0;7;39;220.0;0.1966
PC;SSD2;write;4096;0;7;40;219.6;0.1951
PC;SSD2;write;4096;0;7;41;219.6;0.1978
PC;SSD2;write;4096;0;7;42;219.9;0.1949
PC;SSD2;write;4096;0;7;43;220.1;0.1963
PC;SSD2;write;4096;0;7;44;220.1;0.1968
PC;SSD2;write;4096;0;7;45;220.5;0.1862
PC;SSD2;write;4096;0;7;46;220.7;0.1968
PC;SSD2;write;4096;0;7;47;220.4;0.1972
PC;SSD2;write;4096;0;7;48;220.5;0.1951
PC;SSD2;write;4096;0;7;49;220.5;0.1952
PC;SSD2;write;4096;0;7;50;220.4;0.1846
PC;SSD2;write;4096;0;7;51;220.5;0.1972
PC;SSD2;write;4096;0;7;52;220.4;0.196
PC;SSD2;write;4096;0;7;53;220.6;0.1963
PC;SSD2;write;4096;0;7;54;220.7;0.1972
PC;SSD2;write;4096;0;7;55;220.4;0.1857
PC;SSD2;write;4096;0;7;56;220.5;0.1965
PC;SSD2;write;4096;0;7;57;220.7;0.1965
PC;SSD2;write;4096;0;7;58;220.5;0.1939
PC;SSD2;write;4096;0;7;59;220.6;0.1971
PC;SSD2;write;4096;0;7;60;220.6;0.1852
PC;SSD2;write;4096;0;7;61;220.5;0.1965
PC;SSD2;write;4096;0;7;62;220.5;0.1866
PC;SSD2;write;4096;0;7;63;220.6;0.198
PC;SSD2;write;4096;0;7;64;220.3;0.197
PC;SSD2;write;4096;0;7;65;220.6;0.1848
PC;SSD2;write;4096;0;7;66;220.4;0.1949
PC;SSD2;write;4096;0;7;67;220.5;0.1928
PC;SSD2;write;4096;0;7;68;220.9;0.195
PC;SSD2;write;4096;0;7;69;220.2;0.1966
PC;SSD2;write;4096;0;7;70;220.5;0.1842
PC;SSD2;write;4096;0;7;71;220.5;0.1949
PC;SSD2;write;4096;0;7;72;220.5;0.1964
PC;SSD2;write;4096;0;7;73;220.5;0.1976
PC;SSD2;write;4096;0;7;74;220.4;0.1956
PC;SSD2;write;4096;0;7;75;220.2;0.1855
PC;SSD2;write;4096;0;7;76;220.5;0.1956
PC;SSD2;write;4096;0;7;77;220.5;0.1962
PC;SSD2;write;4096;0;7;78;220.5;0.1986
PC;SSD2;write;4096;0;7;79;220.4;0.1981
PC;SSD2;write;4096;0;7;80;220.6;0.1849
PC;SSD2;write;4096;0;7;81;220.5;0.1966
PC;SSD2;write;4096;0;7;82;220.6;0.1877
PC;SSD2;write;4096;0;7;83;220.5;0.1987
PC;SSD2;write;4096;0;7;84;220.5;0.196
PC;SSD2;write;4096;0;7;85;220.6;0.1875
PC;SSD2;write;4096;0;7;86;220.4;0.1964
PC;SSD2;write;4096;0;7;87;220.5;0.1883
PC;SSD2;write;4096;0;7;88;220.5;0.1958
PC;SSD2;write;4096;0;7;89;220.4;0.1977
PC;SSD2;write;4096;0;7;90;220.6;0.1961
PC;SSD2;write;4096;0;7;91;220.7;0.197
PC;SSD2;write;4096;0;7;92;220.7;0.1848
PC;SSD2;write;4096;0;7;93;220.6;0.1991
PC;SSD2;write;4096;0;7;94;220.4;0.1978
PC;SSD2;write;4096;0;7;95;220.6;0.1978
PC;SSD2;write;4096;0;7;96;220.5;0.196
PC;SSD2;write;4096;0;7;97;220.7;0.1845
